OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions
A5006248804,https://orcid.org/0000-0002-0612-5520,Raphaella Carvalho Diniz,['Raphaella Carvalho Diniz'],4,5,1,3
A5014510073,,JangHyeon Lee,['JangHyeon Lee'],3,0,0,3
A5110813482,,Hamideh Sharifi Noghabi,"['H. Sharifi Noghabi', 'Hamideh Sharifi Noghabi']",12,31,4,2
A5113805705,,Eva Dvořáková,"['Dvořáková, Eva', 'E Dvorakova', 'E Dvoráková', 'E Dvořáková', 'E. DVORAKOVA', 'E. Dvoráková', 'E. Dvořáková', 'Eva Dvorakova', 'Eva Dvořáková']",85,2044,11,14
A5017191986,https://orcid.org/0009-0005-4314-3233,Magdalena Ivok,"['Ivok, Magdalena', 'Magdalena Ivok']",3,0,0,1
A5077347315,https://orcid.org/0000-0001-8977-7016,Vahid Hosseini,"['V Hosseini', 'V. Hosseini', 'V. Naeemie Hosseini', 'Vahid Hosseini', 'vahid hosseini']",90,2436,29,5
A5086063610,https://orcid.org/0000-0002-1207-941X,J. F. Wu,"['G. Wilkinson', 'J. F. Wu', 'J.\u2009F. Wu', 'Jiajie Wu', 'Jian’an Wu', 'Jieke Wu', 'Jinhan Wu', 'Junyan Wu', 'Juping Wu', 'L.\u2009H. Wu', 'M. Wolke', 'Wu, J. F.', 'Wu, Jiajie', 'Wu, L. H.']",103,320,10,30
A5005219831,https://orcid.org/0000-0002-3295-7232,Andrew E. Beaudin,"['A. Beaudin', 'A.E. Beaudin', 'Andrew Beaudin', 'Andrew E Beaudin', 'Andrew E. Beaudin']",85,1796,21,16
A5047012415,,RuiQi Wang,['RuiQi Wang'],1,32,1,1
A5056452107,,Clayton W. Schultz,"['Clayton D. Schultz', 'Clayton Schultz', 'Clayton W. Schultz', 'Schultz, Clayton']",14,192,5,2
A5046841765,,Shawn Cotsworth,['Shawn Cotsworth'],4,114,3,1
A5012122578,https://orcid.org/0000-0001-5258-1351,Jennifer Godwin,"['J. Godwin', 'Jennifer Godwin', 'Jennifer W. Godwin']",52,3784,22,3
A5111267734,,Joe Hepburn,['Joe Hepburn'],2,4,1,1
A5100729744,https://orcid.org/0000-0001-7336-1956,Yilin Liu,"['Liu Yilin', 'Liu, Yilin', 'Yilin Liu']",52,356,11,30
A5055547267,,N.N. Kinloch,['N.N. Kinloch'],2,1,1,2
A5039790608,,Donna B. Gerdts,"['D. Gerdts', 'DONNA B GERDTS', 'DONNA B. GERDTS', 'DONNA Β. GERDTS', 'Donna B. Gerdts', 'Donna Gerdts', 'Gerdts, Donna B.']",84,1303,22,11
