,name1,name2,id1,id2,similarity_score
238,cheng li,heng li,57208500706,57419438300,93
239,cheng li,cheng lit,57208500706,58930944200,94
240,cheng li,chenzheng li,57208500706,59152165700,80
241,amy huei yi lee,amy huey yi lee,55477263200,59661104900,93
242,bing lu,qing liu,55798658400,56413233700,80
243,bing lu,bingfan liu,55798658400,59487044600,78
244,adrian km lai,adrian c lim,56531436200,57711932900,80
245,chelsey lee,kelsey lee,57207257893,58669083900,86
246,michelle levy,michelle leung,55574212275,59357212900,81
247,michelle levy,michelle lu,55574212275,57207946091,83
248,richard a lockhart,richard loat,7004445683,57226790697,80
249,chelsea j little,chelsea l little,55904182200,59516564600,94
250,belinda li,linda c li,57215578322,7501443732,80
251,tingan li,qingcan li,57210262931,57205694562,84
252,tingan li,bingfan liu,57210262931,59487044600,80
253,pengyu liu,feng liu,57204160662,57192301448,78
254,qing liu,xingtu liu,56413233700,59424708200,78
255,qing liu,qingcan li,56413233700,57205694562,78
256,qing liu,jing li,56413233700,57216939987,80
257,feng lin,heng li,57191371558,57419438300,80
258,feng lin,fengke lin,57191371558,57212311896,89
259,feng lin,feng liu,57191371558,57192301448,88
260,jaeyong lee,jeonghun lee,39762111800,57206734156,78
261,jaeyong lee,jan lee,39762111800,57252778500,78
262,jeonghun lee,jong-in lee,57206734156,58376421300,78
263,tawei liu,wei li,56555456900,57209238379,80
264,xin li,xinru li,57189987947,57218939828,86
265,xin li,xilan liu,57189987947,58744569600,80
266,kun liu,ken liu,57217039511,57364393000,86
267,jiarui li,xiaorui li,59785163100,56306779600,84
268,jiarui li,jiayi liu,59785163100,58550253900,78
269,em g lim,emily g lim,57831947600,59114291700,84
270,justin c lo,justin long,56803251500,58292542600,82
271,jiangchuan liu,jiangchuan jc liu,59061428700,59732151800,90
272,emily lemke,emily lam,57520479400,57980252100,80
273,emily lemke,emily leaman,57520479400,57216867749,78
274,jiaxing li,jian li,58555571700,58436524800,82
275,jiaxing li,jianping lin,58555571700,57204916659,82
276,jiaxing li,jing li,58555571700,57216939987,82
277,yejia liu,jiayi liu,57205377655,58550253900,78
278,xiaorui li,xiaosu li,56306779600,57225920605,84
279,xiaorui li,xinru li,56306779600,57218939828,78
280,linyi li,liyi lim,57211756552,57323476000,88
281,heng li,cheng lit,57419438300,58930944200,88
282,heng li,feng liu,57419438300,57192301448,80
283,anjian li,jiyuan li,57218566585,57226157890,78
284,anjian li,jian li,57218566585,58436524800,88
285,gavia f lertzman-lepofsky,george lertzman-lepofsky,57211024100,58933178400,78
286,jiayi liu,jiadi luo,58550253900,58733839400,78
287,jiayi liu,jialin lu,58550253900,57219524354,78
288,yuhe lu,wuyue lu,57205388984,59127174700,80
289,xiaoxue liu,xiaosu li,57204556952,57225920605,80
290,yerin lee,eric lee,57203855079,59710754100,82
291,martin lee,mark lee,55716885000,57219825843,78
292,martin lee,marina levene,55716885000,58539820000,78
293,xingtu liu,xinru li,59424708200,57218939828,78
294,kenneth liu,ken liu,57974743200,57364393000,78
295,xiulong liu,xilan liu,55981047600,58744569600,80
296,christoph lülfesman,christoph luelfesmann,6603359570,56529642000,90
297,aaron leung,carolyn leung,57218533490,59774208600,83
298,qiushi lin,qiu lin,58481182500,57856271800,82
299,janghyeon lee,sanghoon lee,58374461300,57212311772,80
300,yanlin lim,yan lim,55924372600,58546087400,82
301,jiadi luo,jialin lu,58733839400,57219524354,78
302,brian li,jian li,57203169041,58436524800,80
303,xiaocen lu,xiao feng lu,57193577134,58318064600,82
304,emily lam,emily leaman,57980252100,57216867749,86
305,emily lam,emily g lim,57980252100,59114291700,80
306,richard li,richard loat,57888134600,57226790697,82
307,emily leaman,emily leung,57216867749,59105333300,78
308,jessica li,jessica lee,57197841332,58701988800,86
309,hanyu li,guanyu li,57224091825,59390171200,82
310,fengke lin,feng liu,57212311896,57192301448,78
311,zixuan li,jiyuan li,57225184392,57226157890,78
312,mark leier,mark lee,57213395060,57219825843,89
313,yilin liu,xilan liu,57220551288,58744569600,78
314,yilin liu,jialin lu,57220551288,57219524354,78
315,jiyuan li,jian li,57226157890,58436524800,88
316,michael lu,michelle lu,57221698253,57207946091,86
317,feng liu,ken liu,57192301448,57364393000,80
318,jian li,jing li,58436524800,57216939987,86
319,ken liu,ke li,57364393000,57199453570,83
320,michelle leung,michelle lu,59357212900,57207946091,88
321,da ma,d ma,55992234300,59203928900,89
322,margo m moore,mark a moore,7404470908,7404470812,80
323,leithen k mgonigle,leithen k m’gonigle,15750967800,56659815100,97
324,cari l miller,caleb miller,57195053174,59476001700,80
325,alexander moiseev,alexander moens,23989040200,6701750605,81
