OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,first_names,last_name,last_init,name_raw,id,fi_ln
A5084293266,https://orcid.org/0009-0001-3396-9972,Yiqi Jia,"['YIQI JIA', 'Yiqi Jia']",13,42,3,3,yiqi,jia,j,yiqi jia,A5084293266,y jia
A5030442222,,Graham Hallson,['Graham Hallson'],6,178,4,2,graham,hallson,h,graham hallson,A5030442222,g hallson
A5084482639,https://orcid.org/0000-0002-4616-2932,Ante Ćustić,"['A. Ćustić', 'Ante Ćustić', 'Custic, Ante', 'Ćustić, Ante']",29,133,5,4,ante,ćustić,ć,ante ćustić,A5084482639,a ćustić
A5015526055,https://orcid.org/0000-0002-8434-1712,Aaron Lyons,"['Aaron D. Lyons', 'Aaron Lyons', 'Lyons, Aaron', 'Lyons, Aaron D']",25,216,6,6,aaron,lyons,l,aaron lyons,A5015526055,a lyons
A5042407415,,Julia Schillaci-Ventura,"['Julia M. Schillaci-Ventura', 'Julia Schillaci-Ventura', 'Schillaci-Ventura, Julia']",7,5,2,1,julia,schillaci-ventura,s,julia schillaci-ventura,A5042407415,j schillaci-ventura
A5051902457,,Bharathy S. Parimalam,"['B S Parimalam', 'B. S. Parimalam', 'Bharathy Parimalam', 'Bharathy S Parimalam', 'Bharathy S. Parimalam', 'Bharathy Subramanian Parimalam', 'Bharathy. S. Parimalam']",21,1749,11,3,bharathy s.,parimalam,p,bharathy s. parimalam,A5051902457,b parimalam
A5052179777,https://orcid.org/0000-0002-3812-854X,Hua Yang,"['H YANG', 'H Yang', 'H. Yang', 'Hua Gui Yang', 'Hua YANG', 'Hua Yang', 'Kang Huang', 'Mingli Peng', 'Xiaodan Wang', 'Xiaoqiong Li', 'YANG, Hua', 'Yang, Hua']",289,6279,43,68,hua,yang,y,hua yang,A5052179777,h yang
A5112476216,https://orcid.org/0000-0002-1516-920X,Kathleen Moriarty,"['K. Moriarty', 'KATHLEEN MORIARTY', 'Kathleen E. Moriarty', 'Kathleen Moriarty']",38,222,8,14,kathleen,moriarty,m,kathleen moriarty,A5112476216,k moriarty
A5033985268,https://orcid.org/0000-0002-7878-0719,Adam Vaughan,"['A. Vaughan', 'Adam R. Vaughan', 'Adam Vaughan', 'Vaughan, Adam', 'Vaughan, Adam R', 'Vaughan, Adam R.']",496,2011,23,14,adam,vaughan,v,adam vaughan,A5033985268,a vaughan
A5058254440,https://orcid.org/0000-0001-5660-9200,Matteo Saletti,"['M. Saletti', 'Matteo Saletti', 'Saletti, Matteo']",49,344,11,4,matteo,saletti,s,matteo saletti,A5058254440,m saletti
A5024370092,https://orcid.org/0000-0001-5960-1028,Xinyi Feng,"['Dong Guan', 'Feng, Xinyi', 'Xin-Yi Feng', 'Xinyi FENG', 'Xinyi Feng']",94,560,12,46,xinyi,feng,f,xinyi feng,A5024370092,x feng
A5051516104,,Zahra Haeri,"['Z. Haeri', 'Zahra Haeri']",6,97,3,1,zahra,haeri,h,zahra haeri,A5051516104,z haeri
A5080042065,https://orcid.org/0000-0003-1079-0053,P. Jeffrey Brantingham,"['Brantingham, P. Jeffrey', 'Jeffrey Brantingham', 'P Brantingham', 'P Jeffrey Brantingham', 'P. J. BRANTINGHAM', 'P. J. Brantingham', 'P. JEFFREY BRANTINGHAM', 'P. Jeffrey Brantingham', 'P.J. Brantingham', 'P.Jeffrey Brantingham', 'P.\xa0Jeffrey Brantingham', 'Paul Brantingham', 'Paul J Brantingham', 'Paul J. Brantingham', 'Paul Jeffrey Brantingham']",212,12361,55,15,p. jeffrey,brantingham,b,p. jeffrey brantingham,A5080042065,p brantingham
A5010564714,,Estella C. Kuchta,"['Estella C. Kuchta', 'Estella Carolye Kuchta', 'Estella Kuchta', 'Kuchta, Estella Carolye']",39,17,2,4,estella c.,kuchta,k,estella c. kuchta,A5010564714,e kuchta
A5078053905,,Jonathan Barenboim,"['Andrew P. Barbour', 'Barenboim, Jonathan', 'Jonathan Barenboim']",60,15177,25,14,jonathan,barenboim,b,jonathan barenboim,A5078053905,j barenboim
A5049901270,https://orcid.org/0000-0003-4258-8407,Inna Stepaniuk,"['INNA STEPANIUK', 'Inna Stepaniuk']",13,143,5,2,inna,stepaniuk,s,inna stepaniuk,A5049901270,i stepaniuk
A5029723404,https://orcid.org/0000-0002-5316-2973,Alexander P. Sweeten,"['Alex Sweeten', 'Alexander P Sweeten', 'Alexander P. Sweeten', 'Sweeten, Alexander']",9,355,6,5,alexander p.,sweeten,s,alexander p. sweeten,A5029723404,a sweeten
A5014077037,https://orcid.org/0000-0003-0157-1430,Stefanie Haustein,"['Haustein, S.', 'Haustein, Stefanie', 'S Haustein', 'S. Haustein', 'Stefanie Haustein', 'Stefanie Haustein (3213780)']",228,8426,34,19,stefanie,haustein,h,stefanie haustein,A5014077037,s haustein
A5039070878,,Jamie Baker,"['Baker, Jamie', 'Jamie Baker', 'Jamie J. Baker']",28,62,4,2,jamie,baker,b,jamie baker,A5039070878,j baker
A5034131206,https://orcid.org/0000-0002-1501-6318,Paméla Filiatrault-Veilleux,"['Filiatrault-Veilleux, Pamela', 'P. Filiatrault-Veilleux', 'Pamela Filiatrault-Veilleux', 'Pamela Filiatrault‐Veilleux', 'Paméla Filiatrault-Veilleux']",24,149,5,5,paméla,filiatrault-veilleux,f,paméla filiatrault-veilleux,A5034131206,p filiatrault-veilleux
A5072679393,https://orcid.org/0000-0003-3518-4009,M. Abedi,"['Abedi, M.', 'M. Abedi', 'Mae Abedi', 'Maedeh Abedi']",8,68,4,2,m.,abedi,a,m. abedi,A5072679393,m abedi
A5113464659,,John H. Richards,"['J H RICHARDS', 'J H Richards', 'J RICHARDS', 'J. H. RICHARDS', 'J. H. Richards', 'J. Richards', 'J.H. Richards', 'JOHN H. RICHARDS', 'John H Richards', 'John H. RICHARDS', 'John H. Richards', 'John Hall Richards', 'John Hall. Richards', 'John Richards']",251,9294,47,46,john h.,richards,r,john h. richards,A5113464659,j richards
A5033617037,https://orcid.org/0000-0001-8969-7630,Edward Thoeng,"['E Thoeng', 'E. Thoeng', 'Edward Thoeng', 'Thoeng, Edward']",33,96,6,5,edward,thoeng,t,edward thoeng,A5033617037,e thoeng
A5050862872,,Qiuyu Han,['Qiuyu Han'],9,81,5,4,qiuyu,han,h,qiuyu han,A5050862872,q han
A5039311485,https://orcid.org/0000-0001-6592-1984,Jiangchuan Liu,"['JIANGCHUAN LIU', 'Jiangchuan LIU', 'Jiangchuan Liu', 'Jiang‐Chuan Liu', 'Liu, JiangChuan', 'Liu, Jiangchuan']",806,21293,71,39,jiangchuan,liu,l,jiangchuan liu,A5039311485,j liu
A5021495029,,Camille Jordan,['Camille Jordan'],56,807,13,1,camille,jordan,j,camille jordan,A5021495029,c jordan
A5064634742,,Maureen Kihika,['Maureen Kihika'],7,19,3,1,maureen,kihika,k,maureen kihika,A5064634742,m kihika
A5108589610,,Marine Randon,"['M Randon', 'Marine Randon', 'Randon, M.', 'Randon, Marine', 'Randon,, M']",19,141,8,7,marine,randon,r,marine randon,A5108589610,m randon
A5008130571,,Alessia Pallaoro,"['A PALLAORO', 'A. PALLAORO', 'A. Pallaoro', 'A.A. Pallaoro', 'Alessia Pallaoro', 'Pallaoro, Alessia']",54,2392,23,13,alessia,pallaoro,p,alessia pallaoro,A5008130571,a pallaoro
A5064920960,,David M. Schaepe,"['David M Schaepe', 'David M. Schaepe', 'David Schaepe', 'Schaepe, David', 'Schaepe, David M.']",55,321,9,3,david m.,schaepe,s,david m. schaepe,A5064920960,d schaepe
A5108890719,,Danrui Qi,"['Danrui Qi', 'Qi, Danrui']",8,15,3,1,danrui,qi,q,danrui qi,A5108890719,d qi
A5022369267,https://orcid.org/0000-0002-1355-0031,Amanda Slaunwhite,"['A. Slaunwhite', 'Amanda K Slaunwhite', 'Amanda K. Slaunwhite', 'Amanda Kathleen Slaunwhite', 'Amanda Slaunwhite', 'Shabbar I. Ranapurwala', 'Slaunwhite, A.', 'Slaunwhite, Amanda']",116,1748,23,23,amanda,slaunwhite,s,amanda slaunwhite,A5022369267,a slaunwhite
A5057514660,https://orcid.org/0000-0002-3473-1616,Mingqi Song,"['Mingqi Song', 'Song, Mingqi']",16,57,4,6,mingqi,song,s,mingqi song,A5057514660,m song
A5066302647,https://orcid.org/0000-0001-8866-3041,David R. Wood,"['D R Wood', 'D. R. WOOD', 'D. R. Wood', 'D. WOOD', 'D. Wood', 'D. Wood³', 'D.R. WOOD', 'D.R. Wood', 'DAVID R. WOOD', 'David R Wood', 'David R. Wood', 'David Wood', 'R. Wood', 'Wood, DR', 'Wood, David', 'Wood, David R.']",446,4938,35,41,david r.,wood,w,david r. wood,A5066302647,d wood
A5068188257,https://orcid.org/0000-0002-9679-3054,Hazrat Bilal,"['Bilal H', 'H Bilal', 'H. Bilal', 'H. K. Bilal', 'Hasnat Ahmad Bilal', 'Hazrat Bilal']",112,1399,18,33,hazrat,bilal,b,hazrat bilal,A5068188257,h bilal
A5007910503,https://orcid.org/0000-0002-6234-7777,Suelí Maria Gomes,"['Gomes, S.', 'Gomes, Sueli Maria', 'S. Gomes', 'S.M. Gomes', 'SUELI M. GOMES', 'SUELI MARIA GOMES', 'Sueli Gomes', 'Sueli M Gomes', 'Sueli M. Gomes', 'Sueli Maria Gomes', 'Suelí Maria Gomes']",53,576,12,8,suelí maria,gomes,g,suelí maria gomes,A5007910503,s gomes
A5040518041,,Khushi Navin Patni,"['Khushi Navin Patni', 'Khushi Patni', 'Patni, Khushi Navin']",9,16,2,2,khushi navin,patni,p,khushi navin patni,A5040518041,k patni
A5080557934,,Robert Ehlert,"['R. Ehlert', 'R. S. Ehlert', 'Robert Ehlert', 'Robert S. Ehlert']",16,144,5,3,robert,ehlert,e,robert ehlert,A5080557934,r ehlert
A5003964627,https://orcid.org/0000-0003-3843-064X,Luke A. Rogers,"['L. Rogers', 'Luke A. Rogers', 'Luke Rogers', 'Rogers, Luke A.']",22,310,9,8,luke a.,rogers,r,luke a. rogers,A5003964627,l rogers
A5028349353,https://orcid.org/0000-0003-0506-3652,Alan Nevill,"['A M Nevill', 'A M. Nevill', 'A Nevill', 'A. J. Nevill', 'A. M. NEVILL', 'A. M. Nevill', 'A. M. Nevill, R. L. Holder', 'A. Nevill', 'A.M Nevill', 'A.M. NEVILL', 'A.M. Nevill', 'ALAN M. NEVILL', 'ALAN NEVILL', 'AM NEVILL', 'AM Nevill', 'Alain Nevill', 'Alan AM Nevill', 'Alan M Nevill', 'Alan M. Nevill', 'Alan Michael Nevill', 'Alan Nevill', 'Alan. M. Nevill', 'Allan Nevill', 'Nevill A.', 'Nevill, Alan M.']",631,28387,78,55,alan,nevill,n,alan nevill,A5028349353,a nevill
A5055210116,https://orcid.org/0000-0002-4458-0516,Kimberly Yolton,"['Brenda B. Poindexter', 'K Yolton', 'K. Yolton', 'Kimberly A. Yolton', 'Kimberly Yolton', 'Yolton K', 'Yolton, K.', 'Yolton, Kimberly']",386,17148,66,29,kimberly,yolton,y,kimberly yolton,A5055210116,k yolton
A5084725905,https://orcid.org/0000-0001-6381-7403,Kamil Malikov,"['K Malikov', 'K. Malikov', 'Kamil Malikov']",32,374,9,6,kamil,malikov,m,kamil malikov,A5084725905,k malikov
A5109341171,,Stephanie Simmons,"['S Simmons', 'S. J. Simmons', 'S. Simmons', 'Simmons S.', 'Simmons, S.', 'Simmons, Stephanie', 'Stephanie Simmons']",89,3179,23,16,stephanie,simmons,s,stephanie simmons,A5109341171,s simmons
A5039918909,https://orcid.org/0000-0001-7157-7745,Egan J. Chernoff,"['Chernoff, Egan J.', 'EGAN J. CHERNOFF', 'Egan Chernoff', 'Egan J Chernoff', 'Egan J. Chernoff']",104,761,12,8,egan j.,chernoff,c,egan j. chernoff,A5039918909,e chernoff
A5078952563,,Leandro da Silva Corrêa,"['Leandro Correa', 'Leandro Da Silva Correa', 'Leandro da Silva Correa', 'Leandro da Silva Corrêa']",7,55,3,3,leandro da silva,corrêa,c,leandro da silva corrêa,A5078952563,l corrêa
A5016384103,https://orcid.org/0000-0003-4274-617X,Ben Wilson,"['B Wilson', 'B. Wilson', 'BEN WILSON', 'Ben Wilson', 'HARRIETT WILSON, B.Sc., Ph.D.', 'Wilson, Ben']",92,3240,28,19,ben,wilson,w,ben wilson,A5016384103,b wilson
A5019203096,,Hope Fan,['Hope Fan'],10,515,5,4,hope,fan,f,hope fan,A5019203096,h fan
A5054704984,,Uros Petronijevic,['Uros Petronijevic'],38,993,13,21,uros,petronijevic,p,uros petronijevic,A5054704984,u petronijevic
A5109070943,,Kaylee E. A. Magee,"['Kaylee E. A. Magee', 'Kaylee E. Magee', 'Kaylee E.A. Magee']",8,23,3,2,kaylee e. a.,magee,m,kaylee e. a. magee,A5109070943,k magee
A5100460986,https://orcid.org/0009-0002-5008-7522,Siqi Chen,"['S Chen', 'Si-qi Chen', 'Siqi Chen']",52,549,12,37,siqi,chen,c,siqi chen,A5100460986,s chen
A5032331597,https://orcid.org/0000-0002-8524-587X,Cristina Cordoba,"['Cordoba, Cristina', 'Cristina Cordoba']",21,122,5,2,cristina,cordoba,c,cristina cordoba,A5032331597,c cordoba
A5110910081,https://orcid.org/0009-0003-7502-1279,Ross Duncan,"['Duncan Ross', 'Duncan, Ross', 'Duncan, Ross; id_orcid 0009-0003-7502-1279', 'R. Duncan', 'Ross  M. Duncan', 'Ross Duncan', 'Ross M. Duncan', 'Ross, Duncan']",67,542,14,26,ross,duncan,d,ross duncan,A5110910081,r duncan
A5110631057,,Steven Bergner,"['Bergner, Steven', 'Steven Bergner']",21,487,9,3,steven,bergner,b,steven bergner,A5110631057,s bergner
A5062244415,,Mario Gregorio,"['M. Di Gregorio', 'Mario Gregorio', 'mario Gregorio']",30,819,10,9,mario,gregorio,g,mario gregorio,A5062244415,m gregorio
A5050348133,https://orcid.org/0000-0002-8011-7772,Monica R. Brown,"['Brown, Monica', 'Brown, Monica R. M.', 'Brown, Monica Ree', 'M Brown', 'Monica Brown', 'Monica R. Brown']",63,927,15,15,monica r.,brown,b,monica r. brown,A5050348133,m brown
A5009291467,https://orcid.org/0000-0002-7074-2347,Michael Lee,"['Michael K.‐Y. Lee', 'Michael Kang Yin Lee', 'Michael Kang-Yin LEE', 'Michael Kang-Yin Lee', 'Michael Kang-yin Lee', 'Michael Lee']",127,2522,20,34,michael,lee,l,michael lee,A5009291467,m lee
A5014379235,https://orcid.org/0000-0002-8057-878X,Brett Favaro,"['BRETT FAVARO', 'Brett Favaro', 'Brett Favaro (5459948)', 'Favaro, Brett']",56,826,18,12,brett,favaro,f,brett favaro,A5014379235,b favaro
A5077120774,https://orcid.org/0000-0003-1450-7809,Yabome Gilpin‐Jackson,"['Gilpin-Jackson, Yabome', 'Yabome Gilpin-Jackson', 'Yabome Gilpin‐Jackson']",15,231,6,6,yabome,gilpin‐jackson,g,yabome gilpin‐jackson,A5077120774,y gilpin‐jackson
A5080895753,https://orcid.org/0000-0003-1761-5266,Ryan N. Konno,"['Konno, Ryan', 'Konno, Ryan N.', 'Ryan Konno', 'Ryan N. Konno']",14,95,5,3,ryan n.,konno,k,ryan n. konno,A5080895753,r konno
A5081188612,https://orcid.org/0000-0002-7660-982X,Daniela Andrade Damasceno,"['D. A. Damasceno', 'D.A. Damasceno', 'Damasceno, Daniela A', 'Damasceno, Daniela A.', 'Damasceno, Daniela Andrade', 'Daniela A. Damasceno', 'Daniela Andrade Damasceno', 'Daniela Andrade Damasceno Damasceno', 'Daniela Damasceno']",29,74,5,4,daniela andrade,damasceno,d,daniela andrade damasceno,A5081188612,d damasceno
A5028268794,https://orcid.org/0000-0001-6204-1164,Steven P. Rossi,"['Rossi, Steven P.', 'Steven P Rossi', 'Steven P. Rossi', 'Steven Rossi']",8,57,3,2,steven p.,rossi,r,steven p. rossi,A5028268794,s rossi
A5051409384,https://orcid.org/0000-0001-5678-9889,Anna Marie Bergman,['Anna Marie Bergman'],9,26,3,3,anna marie,bergman,b,anna marie bergman,A5051409384,a bergman
A5062324270,https://orcid.org/0000-0002-1068-371X,Joseph N. E. Lucero,"['Joseph  N.E. Lucero', 'Joseph N. E. Lucero', 'Joseph N.E. Lucero', 'Joseph N.\u2009E. Lucero', 'Joseph Neil Lucero', 'Lucero, Joseph', 'Lucero, Joseph N. E.']",21,197,7,3,joseph n. e.,lucero,l,joseph n. e. lucero,A5062324270,j lucero
A5015027891,https://orcid.org/0000-0002-8155-6873,Andrew Flostrand,['Andrew Flostrand'],14,292,5,2,andrew,flostrand,f,andrew flostrand,A5015027891,a flostrand
A5040120516,https://orcid.org/0000-0002-5691-0519,Renny Doig,"['Doig, Renny', 'R. N. C. Doig', 'Renny Doig']",18,450,5,3,renny,doig,d,renny doig,A5040120516,r doig
A5000035333,https://orcid.org/0000-0001-8244-1579,Carolina Bergonzoni,"['Bergonzoni, Carolina', 'Carolina Bergonzoni']",17,19,2,3,carolina,bergonzoni,b,carolina bergonzoni,A5000035333,c bergonzoni
A5070660994,https://orcid.org/0000-0001-8637-4609,Laurence L. Delina,"['DELINA, Laurence L.', 'Delina, Laurence', 'Delina, Laurence L.', 'Laurence Delina', 'Laurence L Delina', 'Laurence L. Delina', 'Laurence\xa0L. Delina', 'Rob Raven']",166,1884,22,7,laurence l.,delina,d,laurence l. delina,A5070660994,l delina
A5035561816,https://orcid.org/0000-0003-0478-4546,Budd L. Hall,"['B Hall', 'B. Hall', 'B.L. Hall', 'BUDD L. HALL', 'Budd Hall', 'Budd L Hall', 'Budd L. Hall', 'Budd Lionel Hall', 'Hall, B.', 'Hall, B. V.', 'Hall, B.V.', 'Hall, Budd']",173,3355,25,22,budd l.,hall,h,budd l. hall,A5035561816,b hall
A5014560486,https://orcid.org/0000-0001-6593-4865,Emily Leung,"['E. LEUNG', 'E. Leung', 'E. W. Leung', 'Emily Leung', 'Emily W. Leung', 'Leung, Emily']",39,223,8,11,emily,leung,l,emily leung,A5014560486,e leung
A5046802692,https://orcid.org/0000-0002-0395-1907,Jens Claßen,"['Classen, Jens', 'Claßen, J', 'Claßen, Jens', 'Jens Classen', 'Jens Claßen']",33,300,11,3,jens,claßen,c,jens claßen,A5046802692,j claßen
A5065006433,https://orcid.org/0000-0002-1357-4666,Irvin Ng,"['I Ng', 'Irvin Ng']",45,231,7,11,irvin,ng,n,irvin ng,A5065006433,i ng
A5007767804,https://orcid.org/0009-0001-6381-287X,Christina U. Johnston,['Christina U. Johnston'],7,43,4,2,christina u.,johnston,j,christina u. johnston,A5007767804,c johnston
A5051999729,https://orcid.org/0000-0002-6127-2654,Hannah Caird,['Hannah Caird'],6,48,3,6,hannah,caird,c,hannah caird,A5051999729,h caird
A5013692065,,Isabelle Palhière,"['I Palhière', 'I. PALHIERE', 'I. PALHIÈRE', 'I. Palhiere', 'I. Palhière', 'Isabelle PALHIÈRE', 'Isabelle Palhiere', 'Isabelle Palhière', 'PALHIERE, I.', 'Palhiere, Isabelle', 'Palhière, I.', 'Palhière, Isabelle', 'Palhière, Isabelle,', 'Palhière, Isabelle, Palhiere']",192,1820,22,14,isabelle,palhière,p,isabelle palhière,A5013692065,i palhière
A5054930620,https://orcid.org/0000-0002-2919-2574,Ahmed Jaber,"['A. Jaber', 'Ahmed F. Jaber', 'Ahmed Jaber', 'Ahmed S. Jaber', 'Ahmed Shawki Jaber', 'Ahmed Showqi Jaber', 'Jaber, Ahmed']",37,170,8,15,ahmed,jaber,j,ahmed jaber,A5054930620,a jaber
A5101800884,https://orcid.org/0000-0002-1970-0272,Brian Li,"['B. Li', 'Bang‐Tao Li', 'Brian Li', 'Li, Brian']",36,519,11,16,brian,li,l,brian li,A5101800884,b li
A5023084721,https://orcid.org/0000-0003-4562-7010,Justin Reich,"['J B REICH', 'Justin Reich', 'Kizilcec, René', 'Reich, Justin']",208,4578,28,14,justin,reich,r,justin reich,A5023084721,j reich
A5012249934,https://orcid.org/0000-0002-7918-5065,Dimitrios Panagopoulos,"['D Panagopoulos', 'D. Panagopoulos', 'DIMITRIOS PANAGOPOULOS', 'Dimitrios Panagopoulos', 'Panagopoulos, Dimitrios']",119,1436,14,30,dimitrios,panagopoulos,p,dimitrios panagopoulos,A5012249934,d panagopoulos
A5043620289,https://orcid.org/0000-0002-5663-7794,Clark A. Chinn,"['CLARK A. CHINN', 'Chinn, Clark A', 'Chinn, Clark A.', 'Clark A. Chinn', 'Clark CHINN', 'Clark Chinn']",182,11227,35,22,clark a.,chinn,c,clark a. chinn,A5043620289,c chinn
A5067538914,https://orcid.org/0000-0002-5209-8471,Sandeep Dhillon,"['Dhillon, Sandeep', 'S. S. Dhillon', 'S.S. Dhillon', 'SANDEEP DHILLON', 'Sandeep Dhillon', 'Sandeep K. Dhillon']",27,878,11,14,sandeep,dhillon,d,sandeep dhillon,A5067538914,s dhillon
A5015227918,https://orcid.org/0000-0002-7758-7765,Spozhmay Oriya,['Spozhmay Oriya'],11,97,4,7,spozhmay,oriya,o,spozhmay oriya,A5015227918,s oriya
A5038197566,https://orcid.org/0000-0002-5257-1732,Lindsay Forsman-Phillips,['Lindsay Forsman-Phillips'],7,35,3,6,lindsay,forsman-phillips,f,lindsay forsman-phillips,A5038197566,l forsman-phillips
A5044978994,https://orcid.org/0000-0002-2869-2147,Anne Lynn S. Chang,"['A Chang', 'A S Chang', 'A. Chang', 'A. L. S. Chang', 'A. S. Chang', 'A. X. Chang', 'A.L. Chang', 'A.L. S Chang', 'A.L.S. Chang', 'A.S. Chang', 'AL Chang', 'ANNE LYNN S. CHANG', 'Angel Chang', 'Angel X. Chang', 'Anne Chang', 'Anne L S Chang', 'Anne L. Chang', 'Anne L. S. Chang', 'Anne L.S. Chang', 'Anne Lynn Chang', 'Anne Lynn S Chang', 'Anne Lynn S. Chang', 'Anne Lynn Su Chang', 'Anne Lynne S. Chang', 'Anne\xa0Lynn\xa0S. Chang', 'Chang, Angel X.', 'Chang, Anne Lynn S', 'Chang, Anne Lynn S.', 'Vittorio Castelli']",382,26080,64,68,anne lynn s.,chang,c,anne lynn s. chang,A5044978994,a chang
A5071533499,,Stephen Healey,"['S. Healey', 'S.T. Healey', 'Stephen Healey']",13,273,3,5,stephen,healey,h,stephen healey,A5071533499,s healey
A5110690364,,Kenzie Hanson,"['Hanson, Kenzie', 'Kenzie Hanson']",13,153,5,2,kenzie,hanson,h,kenzie hanson,A5110690364,k hanson
A5035258055,https://orcid.org/0000-0003-1258-9636,Gontran Sangouard,"['Gontran Sangouard', 'Sangouard, Gontran']",10,218,7,2,gontran,sangouard,s,gontran sangouard,A5035258055,g sangouard
A5008925315,https://orcid.org/0000-0001-5526-663X,J. Antonio Aviña‐Zubieta,"['Aviña-Zubieta, Juan Antonio', 'Aviña-Zubieta, Juan Antonio.', 'J A Avina-Zubieta', 'J A Aviña-Zubieta', 'J A. Aviña-Zubieta', 'J Antonio Avina-Zubieta', 'J Antonio Aviña-Zubieta', 'J Antonio Aviña‐Zubieta', 'J Avina-Zubieta', 'J Aviña-Zubieta', 'J. A. Avina-Zubieta', 'J. A. Aviña-Zubieta', 'J. Antonio Avina-Zubieta', 'J. Antonio Avina‐Zubieta', 'J. Antonio Aviña-Zubieta', 'J. Antonio Aviña‐Zubieta', 'J. Avina-Zubieta', 'J.A Avina-Zubieta', 'J.A. Avina-Zubieta', 'J.A. Aviña-Zubieta', 'J.Antonio Aviña-Zubieta', 'Juan Antonio Avina-Zubieta', 'Juan Antonio Avina‐Zubieta', 'Juan Antonio Aviña-Zubieta', 'Marko Yurkovich']",192,8609,41,27,j. antonio,aviña‐zubieta,a,j. antonio aviña‐zubieta,A5008925315,j aviña‐zubieta
A5069392729,https://orcid.org/0000-0002-0974-9793,Kevin Zhao,"['K. Zhao', 'Kevin H. Zhao', 'Kevin Zhao']",47,432,9,23,kevin,zhao,z,kevin zhao,A5069392729,k zhao
A5043449782,,Bryan Chow,"['B. Chow', 'Bryan Chow']",21,467,9,11,bryan,chow,c,bryan chow,A5043449782,b chow
A5027659062,,Michael Friesen,"['MICHAEL FRIESEN', 'Michael E. Friesen', 'Michael Friesen']",26,145,7,14,michael,friesen,f,michael friesen,A5027659062,m friesen
A5042036874,https://orcid.org/0000-0002-6732-956X,Rhien Hare,"['R HARE', 'R. Hare', 'Rhien Hare']",8,34,4,3,rhien,hare,h,rhien hare,A5042036874,r hare
A5033496080,https://orcid.org/0000-0002-1290-9786,Catherine Page Jeffery,"['Catherine Jeffery', 'Catherine Page Jeffery']",29,185,6,3,catherine page,jeffery,j,catherine page jeffery,A5033496080,c jeffery
A5047767496,,Zeinab Zoveidadianpour,['Zeinab Zoveidadianpour'],8,110,4,4,zeinab,zoveidadianpour,z,zeinab zoveidadianpour,A5047767496,z zoveidadianpour
A5070837664,https://orcid.org/0000-0002-8493-7161,Nicholas Vincent,"['N Vincent', 'N. VINCENT', 'N. Vincent', 'NICHOLAS VINCENT', 'Nicholas C. Vincent', 'Nicholas Vincent', 'Vincent, N.', 'Vincent, Nicholas']",243,960,17,13,nicholas,vincent,v,nicholas vincent,A5070837664,n vincent
A5020526682,,Ji Hoon Kwon,['Ji Hoon Kwon'],8,67,3,4,ji hoon,kwon,k,ji hoon kwon,A5020526682,j kwon
A5072412131,https://orcid.org/0000-0001-7900-2575,Mike Prescott,"['M V Prescott', 'Michael Prescott', 'Mike Prescott']",21,251,8,13,mike,prescott,p,mike prescott,A5072412131,m prescott
A5033694856,https://orcid.org/0000-0001-8470-6833,Mohammad Mahdavian,"['Bahram Ramezanzadeh', 'M.  M. Mahdavian', 'M. M. Mahdavian', 'M. Mahdavian', 'M. Mahdavian A.', 'M.M. Mahdavian', 'Mahdavian, M.', 'Mahdavian, Mohammad', 'Mohammad Mahdavian', 'Mohammad Mahdavian-Ahadi']",288,15513,69,14,mohammad,mahdavian,m,mohammad mahdavian,A5033694856,m mahdavian
A5102951745,https://orcid.org/0000-0003-1998-2617,Calvin Ge,"['C. B. Ge', 'CB Ge', 'Calvin B Ge', 'Calvin B. Ge', 'Calvin Ge']",17,151,6,5,calvin,ge,g,calvin ge,A5102951745,c ge
A5086557273,https://orcid.org/0000-0002-7365-8423,Sarah Robinson,"['Robinson, Sarah', 'S J Q Robinson', 'S Robinson', 'S. Robinson', 'Sarah J Robinson', 'Sarah J. Robinson', 'Sarah Robinson']",75,1035,18,16,sarah,robinson,r,sarah robinson,A5086557273,s robinson
A5071964913,https://orcid.org/0000-0002-6853-6106,Anna Lukkarinen,"['Anna Lukkarinen', 'Anna Miriam Lukkarinen']",22,714,7,4,anna,lukkarinen,l,anna lukkarinen,A5071964913,a lukkarinen
A5060920979,,Beatrice Donald,['Beatrice Donald'],6,70,1,1,beatrice,donald,d,beatrice donald,A5060920979,b donald
A5006625444,https://orcid.org/0000-0003-0522-0275,Shiyi Xie,"['S. Xie', 'Shi-yi Xie', 'Shiyi Xie']",135,299,7,13,shiyi,xie,x,shiyi xie,A5006625444,s xie
A5000551798,https://orcid.org/0000-0002-8582-1590,Emily Barr,"['E. Barr', 'Emily Barr']",9,244,4,2,emily,barr,b,emily barr,A5000551798,e barr
A5013567811,https://orcid.org/0000-0001-8118-1242,Andreas Pilarinos,"['Andreas Pilarinos', 'Pilarinos, Andreas']",22,716,10,8,andreas,pilarinos,p,andreas pilarinos,A5013567811,a pilarinos
A5045133603,https://orcid.org/0000-0003-4725-6540,Cecilia Sierra-Heredia,"['C Sierra-Heredia', 'Cecilia Sierra-Heredia']",14,64,4,5,cecilia,sierra-heredia,s,cecilia sierra-heredia,A5045133603,c sierra-heredia
A5053489966,https://orcid.org/0000-0002-6148-7460,François Jean,"['F Jean', 'F. Jean', 'FRANCOIS JEAN', 'FRANÇOIS JEAN', 'Francois Jean', 'François Jean', 'Jean, François']",82,3374,30,11,françois,jean,j,françois jean,A5053489966,f jean
