,name1,name2,id1,id2,similarity_score
243,ma brockman,ma brockman,A5062945775,A5040066274,100
244,jean-christophe bélisle-pipon,jean-christophe bélisle-pipon,A5125489798,A5126664555,100
245,tim baumeister,tim baumeister,A5058323325,A5081296114,100
246,pierre etienne banville,pierre etienne banville,A5116619035,A5099643446,100
247,pierre etienne banville,pierre etienne banville,A5116619035,A5124326120,100
248,pierre etienne banville,pierre etienne banville,A5116619035,A5124442689,100
249,pierre etienne banville,pierre etienne banville,A5116619035,A5126842334,100
250,müge bakioğlu,müge bakioğlu,A5120327957,A5120327955,100
251,angela r brooks-wilson,angela r brooks-wilson,A5122482003,A5125314461,100
252,sarita baker,sarita baker,A5037354644,A5044427445,100
253,zl brumme,zl brumme,A5084001641,A5010693015,100
254,edana beauvais,edana beauvais,A5106609507,A5123586445,100
255,edana beauvais,edana beauvais,A5106609507,A5126022105,100
256,h bahrasemani,h bahrasemani,A5107381979,A5107423172,100
257,fiona sl brinkman,fiona sl brinkman,A5128200123,A5129978622,100
258,pierre etienne banville,pierre etienne banville,A5099643446,A5124326120,100
259,pierre etienne banville,pierre etienne banville,A5099643446,A5124442689,100
260,pierre etienne banville,pierre etienne banville,A5099643446,A5126842334,100
261,maya beninteso,maya beninteso,A5106017603,A5120861576,100
262,mirza faisal beg,mirza faisal beg,A5121034242,A5122044574,100
263,mirza faisal beg,mirza faisal beg,A5121034242,A5122426444,100
264,mirza faisal beg,mirza faisal beg,A5121034242,A5122441055,100
265,mirza faisal beg,mirza faisal beg,A5121034242,A5124881787,100
266,mirza faisal beg,mirza faisal beg,A5121034242,A5126533278,100
267,mirza faisal beg,mirza faisal beg,A5121034242,A5133974418,100
268,mirza faisal beg,mirza faisal beg,A5122044574,A5122426444,100
269,mirza faisal beg,mirza faisal beg,A5122044574,A5122441055,100
270,mirza faisal beg,mirza faisal beg,A5122044574,A5124881787,100
271,mirza faisal beg,mirza faisal beg,A5122044574,A5126533278,100
272,mirza faisal beg,mirza faisal beg,A5122044574,A5133974418,100
273,mirza faisal beg,mirza faisal beg,A5122426444,A5122441055,100
274,mirza faisal beg,mirza faisal beg,A5122426444,A5124881787,100
275,mirza faisal beg,mirza faisal beg,A5122426444,A5126533278,100
276,mirza faisal beg,mirza faisal beg,A5122426444,A5133974418,100
277,mirza faisal beg,mirza faisal beg,A5122441055,A5124881787,100
278,mirza faisal beg,mirza faisal beg,A5122441055,A5126533278,100
279,mirza faisal beg,mirza faisal beg,A5122441055,A5133974418,100
280,j c burzynski,j c burzynski,A5122742592,A5122993364,100
281,j c burzynski,j c burzynski,A5122742592,A5123055320,100
282,j c burzynski,j c burzynski,A5122742592,A5125998180,100
283,j c burzynski,j c burzynski,A5122742592,A5126952138,100
284,j c burzynski,j c burzynski,A5122742592,A5134788811,100
285,j c burzynski,j c burzynski,A5122993364,A5123055320,100
286,j c burzynski,j c burzynski,A5122993364,A5125998180,100
287,j c burzynski,j c burzynski,A5122993364,A5126952138,100
288,j c burzynski,j c burzynski,A5122993364,A5134788811,100
289,j c burzynski,j c burzynski,A5123055320,A5125998180,100
290,j c burzynski,j c burzynski,A5123055320,A5126952138,100
291,j c burzynski,j c burzynski,A5123055320,A5134788811,100
292,edana beauvais,edana beauvais,A5123586445,A5126022105,100
293,sean blenkinsop,sean blenkinsop,A5123875767,A5129755808,100
294,pierre etienne banville,pierre etienne banville,A5124326120,A5124442689,100
295,pierre etienne banville,pierre etienne banville,A5124326120,A5126842334,100
296,pierre etienne banville,pierre etienne banville,A5124442689,A5126842334,100
297,mirza faisal beg,mirza faisal beg,A5124881787,A5126533278,100
298,mirza faisal beg,mirza faisal beg,A5124881787,A5133974418,100
299,j c burzynski,j c burzynski,A5125998180,A5126952138,100
300,j c burzynski,j c burzynski,A5125998180,A5134788811,100
301,mirza faisal beg,mirza faisal beg,A5126533278,A5133974418,100
302,j c burzynski,j c burzynski,A5126952138,A5134788811,100
303,hao chen,hao chen,A5100353673,A5100353490,100
304,hao chen,hao chen,A5100353673,A5079335291,100
305,hao chen,hao chen,A5100353673,A5100353575,100
306,hao chen,hao chen,A5100353673,A5100353649,100
307,hao chen,hao chen,A5100353673,A5100353574,100
308,hao chen,hao chen,A5100353673,A5083301448,100
309,lei chen,lei chen,A5100333516,A5100333538,100
310,lei chen,lei chen,A5100333516,A5100333468,100
311,ling chen,ling chen,A5100411084,A5100411135,100
312,ling chen,ling chen,A5100411084,A5100411128,100
313,gang chen,gang chen,A5100389302,A5100389268,100
314,gang chen,gang chen,A5100389302,A5100389288,100
315,gang chen,gang chen,A5100389302,A5100389287,100
316,gang chen,gang chen,A5100389302,A5100389247,100
317,gang chen,gang chen,A5100389302,A5024350150,100
318,gang chen,gang chen,A5100389302,A5100389312,100
319,gang chen,gang chen,A5100389302,A5100389231,100
320,gang chen,gang chen,A5100389302,A5100389272,100
321,gang chen,gang chen,A5100389302,A5100389308,100
322,gang chen,gang chen,A5100389302,A5100389269,100
323,xi chen,xi chen,A5100329932,A5100329875,100
324,xi chen,xi chen,A5100329932,A5100329949,100
325,xi chen,xi chen,A5100329932,A5100690182,100
326,xi chen,xi chen,A5100329932,A5100329904,100
327,xi chen,xi chen,A5100329932,A5100329847,100
328,gang chen,gang chen,A5100389268,A5100389288,100
329,gang chen,gang chen,A5100389268,A5100389287,100
